name	orig_taste	reference	smiles	can-smiles	taste	orig_idx	EA(eV)	IP(eV)	CNS	dip^2/V	CIQPlogS	RuleOfThree	RuleOfFive	PSA	HumanOralAbsorption	PercentHumanOralAbsorption	SAfluorine	SAamideO	#stars	#amine	#amidine	#acid	#amide	#rotor	#rtvFG	#metab	#NandO	#ringatoms	#in34	#in56	#noncon	#nonHatm	QPpolrz	QPlogPC16	QPlogPoct	QPlogPw	QPlogPo/w	QPlogS	QPlogHERG	QPPCaco	QPlogBB	QPPMDCK	QPlogKp	QPlogKhsa	dipole	SASA	FOSA	FISA	PISA	WPSA	volume	donorHB	accptHB	ACxDN^.5/SA	glob	MW	AlogP	RB	PSA	Estate	MR	Polar	Num aromatic rings	RingCount	ChiralCenterCount	HeavyAtomCount	Total charge
β-Glucogallin	Bitter	BitterDB	OCC1OC(OC(=O)c2cc(O)c(O)c(O)c2)C(O)C(O)C1O	OCC1OC(OC(=O)c2cc(O)c(c(c2)O)O)C(C(C1O)O)O	False	1712	0.7070000000000001	9.301	-2.0	0.0175054	-1.66	2.0	1.0	177.14	1.0	9.486	0.0	0.0	4.0	0.0	0.0	0.0	0.0	10.0	2.0	7.0	10.0	12.0	0.0	12.0	5.0	23.0	25.741	11.59	26.205	24.601	-2.539	-1.608	-4.274	3.7939999999999996	-3.341	1.196	-6.932	-1.093	4.055	543.826	107.52	360.314	75.992	0.0	939.288	7.0	12.75	0.06202959999999999	0.8529123	332.2601	-1.2722	4	177.14	76.5	70.3299	31.588	1	2	5	23	0
Viquidil Hydrochloride	Bitter	BitterDB	Cl.COc1ccc2nccc(C(=O)CCC3CCNCC3C=C)c2c1	C=CC1CNCCC1CCC(=O)c1ccnc2c1cc(OC)cc2.Cl	False	2124	1.159	8.889	1.0	0.009281200000000002	-3.305	0.0	0.0	55.8	3.0	91.63799999999999	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	0.0	4.0	4.0	16.0	0.0	16.0	5.0	24.0	35.368	10.482999999999999	15.677999999999999	8.294	3.1489999999999996	-3.153	-5.4879999999999995	383.86400000000003	-0.179	194.435	-3.9360000000000004	0.319	3.181	599.84	332.418	85.271	182.15200000000002	0.0	1090.319	1.0	5.25	0.0087523	0.85408	325.4247	1.6862	6	55.8	51.001000000000005	93.8691	42.483000000000004	2	3	2	24	1
Alverine	Bitter	BitterDB	CCN(CCCc1ccccc1)CCCc2ccccc2.OC(=O)CC(O)(CC(=O)O)C(=O)O	OC(=O)C(CC(=O)O)(CC(=O)O)O.CCN(CCCc1ccccc1)CCCc1ccccc1	False	2037	-0.349	9.166	1.0	0.0006274	-5.06	0.0	1.0	4.44	1.0	100.0	0.0	0.0	4.0	1.0	0.0	0.0	0.0	9.0	0.0	3.0	1.0	12.0	0.0	12.0	0.0	21.0	37.308	11.552	12.633	3.977	6.064	-5.06	-7.472	2470.5860000000002	-0.182	1454.789	-1.3319999999999999	1.0	0.8440000000000001	663.552	270.111	0.0	393.441	0.0	1136.531	0.0	2.0	0.0	0.7937393	282.443	3.83	9	4.44	37.501	90.5745	43.04	2	2	0	21	1
Glyciting	Bitter	BitterDB	COc1cc2C(=O)C(=COc2cc1O[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c4ccc(O)cc4	OC[C@H]1O[C@@H](Oc2cc3occ(c(=O)c3cc2OC)c2ccc(cc2)O)[C@@H]([C@H]([C@@H]1O)O)O	False	1233	0.539	8.682	-2.0	0.027503899999999998	-4.0	0.0	0.0	159.05	2.0	52.653999999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	1.0	6.0	10.0	22.0	0.0	22.0	5.0	32.0	40.459	14.734000000000002	28.526	23.018	-0.10099999999999999	-3.2960000000000003	-5.957999999999999	29.471	-2.842	10.963	-4.638999999999999	-0.7859999999999999	5.9079999999999995	712.061	209.713	266.425	235.923	0.0	1268.89	5.0	13.25	0.0416087	0.7960326	446.4041	0.9839	5	159.05	88.501	105.5811	50.32	3	4	5	32	0
6-methoxyluteolinb	Bitter	BitterDB	COc1c(O)cc2OC(=CC(=O)c2c1O)c3ccc(O)c(O)c3	COc1c(O)cc2c(c1O)c(=O)cc(o2)c1ccc(c(c1)O)O	False	2090	0.9	9.011000000000001	-2.0	0.0214142	-4.401	0.0	0.0	120.36	3.0	65.967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	7.0	16.0	0.0	16.0	0.0	23.0	28.982	10.444	17.287	12.472999999999999	1.167	-3.1839999999999997	-4.845	62.848	-1.837	24.857	-4.563	-0.172	4.408	528.4490000000001	84.439	231.74200000000002	212.268	0.0	907.533	3.0	5.25	0.0172075	0.857835	316.2623	2.782	2	120.36	66.67	76.1661	38.173	3	3	0	23	0
Biochanin Ag	Bitter	BitterDB	COc1ccc(cc1)C2=COc3cc(O)cc(O)c3C2=O	COc1ccc(cc1)c1coc2c(c1=O)c(O)cc(c2)O	False	1754	0.408	9.004	-1.0	0.015987	-4.447	0.0	0.0	79.9	3.0	90.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	5.0	16.0	0.0	16.0	0.0	21.0	28.589000000000002	9.395	13.024000000000001	8.05	2.542	-3.58	-5.0969999999999995	530.789	-0.878	249.47299999999998	-2.612	0.091	3.719	508.85699999999997	92.822	134.02700000000002	282.007	0.0	865.0210000000001	1.0	3.75	0.007369499999999999	0.8628206	284.2635	2.8883	2	79.9	55.336000000000006	73.1499	36.899	3	3	0	21	0
(+/-) Equol	Bitter	BitterDB	Oc1:c:c:c(:c:c:1)C2COc3:c:c(O):c:c:c:3C2	Oc1ccc(cc1)C1COc2c(C1)ccc(c2)O	False	76	-0.113	8.913	0.0	0.0137465	-3.8489999999999998	0.0	0.0	49.69	3.0	95.986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	4.0	3.0	16.0	0.0	16.0	3.0	18.0	27.118000000000002	8.816	13.084000000000001	8.206	2.7460000000000004	-3.5780000000000003	-4.875	909.895	-0.508	446.709	-2.3609999999999998	0.166	3.31	474.8	86.712	109.344	278.744	0.0	796.9630000000001	2.0	2.25	0.0067017	0.875548	242.2699	3.1612	1	49.69	42.168	68.3864	33.264	2	3	1	18	0
Propafenone Hydrochloride	Bitter	BitterDB	Cl.CCCNCC(O)COc1ccccc1C(=O)CCc2ccccc2	CCCNCC(COc1ccccc1C(=O)CCc1ccccc1)O.Cl	False	2366	0.391	9.247	1.0	0.0255359	-3.428	0.0	0.0	63.14	3.0	96.99799999999999	0.0	0.0	0.0	1.0	0.0	0.0	0.0	12.0	0.0	5.0	4.0	12.0	0.0	12.0	0.0	25.0	39.629	13.425	18.952	10.482999999999999	3.8339999999999996	-4.119	-7.6160000000000005	456.869	-0.63	234.695	-2.6439999999999997	0.289	5.66	730.45	309.533	77.297	343.62	0.0	1254.5339999999999	2.0	5.95	0.0115197	0.7701278	342.4519	2.4427	11	63.14	55.501000000000005	98.506	46.235	2	2	1	25	1
Topiramate	Bitter	BitterDB	CC1(C)OC2COC3(COS(=O)(=O)N)OC(C)(C)OC3C2O1	NS(=O)(=O)OCC12OCC3C(C2OC(O1)(C)C)OC(O3)(C)C	False	1505	0.467	10.87	-1.0	0.045603	-3.15	0.0	0.0	123.92	3.0	81.771	0.0	0.0	2.0	0.0	0.0	0.0	0.0	4.0	4.0	0.0	9.0	12.0	0.0	12.0	7.0	22.0	28.146	8.37	16.808	11.970999999999998	0.833	-2.319	-3.035	617.367	-0.7070000000000001	293.732	-3.478	-0.451	6.482	504.76800000000003	377.661	127.10700000000001	0.0	0.0	921.247	2.0	8.25	0.0231141	0.9071035	339.36199999999997	-1.9625	3	123.92	58.666000000000004	72.693	29.483	0	3	4	22	0
Drotebanol	Bitter	BitterDB	COc1ccc2CC3N(C)CCC4(CC(O)CCC34O)c2c1OC	COc1c(OC)ccc2c1C13CCN(C(C2)C3(O)CCC(C1)O)C	False	1908	-0.035	8.851	1.0	0.0177673	-2.924	1.0	0.0	63.36	3.0	87.28299999999999	0.0	0.0	0.0	1.0	0.0	0.0	0.0	4.0	0.0	7.0	5.0	17.0	0.0	17.0	10.0	24.0	32.801	9.277999999999999	16.642	9.882	2.16	-2.426	-4.346	461.707	0.07200000000000001	237.38299999999998	-4.406000000000001	0.11800000000000001	4.263999999999999	552.844	416.93199999999996	76.815	59.098	0.0	1023.461	2.0	5.95	0.015220500000000001	0.8884025999999999	334.4299	-0.0181	2	63.36	51.501000000000005	89.89299999999999	39.516999999999996	1	4	5	24	1
Herbacetin	Bitter	BitterDB	OC1=C(Oc2c(O)c(O)cc(O)c2C1=O)c3ccc(O)cc3	Oc1ccc(cc1)c1oc2c(O)c(O)cc(c2c(=O)c1O)O	False	575	0.65	8.722000000000001	-2.0	0.037622300000000004	-4.043	1.0	0.0	131.36	2.0	52.588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	5.0	7.0	16.0	0.0	16.0	0.0	22.0	27.613000000000003	10.764000000000001	18.747	14.415	0.408	-2.889	-5.0760000000000005	19.92	-2.363	7.178999999999999	-5.457000000000001	-0.33799999999999997	5.715	517.922	0.0	284.362	233.55900000000003	0.0	868.2310000000001	4.0	5.25	0.0202733	0.849815	302.2357	2.531	1	131.36	67.17	71.39699999999999	36.338	3	3	0	22	0
Quinine , Quinine hydrochloride	Bitter	BitterDB	Cl.COc1ccc2nccc([C@@H](O)[C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)c2c1	C=C[C@H]1CN2CC[C@H]1C[C@H]2[C@@H](c1ccnc2c1cc(OC)cc2)O.Cl	False	295	0.754	8.657	1.0	0.032289799999999994	-3.218	0.0	0.0	46.79	3.0	100.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	5.0	0.0	4.0	4.0	18.0	0.0	18.0	7.0	24.0	35.66	10.345999999999998	16.13	8.736	3.437	-3.343	-5.757000000000001	637.372	0.08199999999999999	336.358	-3.511	0.278	5.892	600.508	329.79400000000004	62.049	208.665	0.0	1075.254	1.0	5.45	0.0090757	0.8452540000000001	325.4247	1.1731	4	46.79	49.167	92.5946	42.26	2	4	5	24	1
Sulfamethoxazole	Bitter	BitterDB	Cc1onc(NS(=O)(=O)c2ccc(N)cc2)c1	Nc1ccc(cc1)S(=O)(=O)Nc1noc(c1)C	False	1090	0.5489999999999999	8.806000000000001	-2.0	0.1809069	-2.421	0.0	0.0	94.57	3.0	70.258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	2.0	6.0	11.0	0.0	11.0	0.0	17.0	24.585	8.626	17.881	13.194	0.48200000000000004	-2.39	-4.957	182.99099999999999	-1.37	79.018	-3.784	-0.621	11.905	484.30699999999996	96.77799999999999	182.798	204.62099999999998	0.111	783.446	2.5	7.0	0.0228532	0.8486263000000001	252.2697	1.2822	3	94.57	44.085	58.6608	29.065	2	2	0	17	-1
Senecionine	Bitter	BitterDB	CC=C1/CC(C)C(C)(O)C(=O)OCC2=CCN3CCC(OC1=O)C23	CC=C1CC(C)C(C)(O)C(=O)OCC2=CCN3C2C(OC1=O)CC3	False	346	0.03	8.985	1.0	0.0055991999999999995	-2.201	0.0	0.0	76.07	3.0	84.39	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	1.0	6.0	6.0	17.0	0.0	8.0	9.0	24.0	35.529	9.222000000000001	16.54	9.851	1.9880000000000002	-2.76	-4.295	362.305	0.156	182.65900000000002	-4.958	0.147	2.4219999999999997	562.643	432.542	87.91799999999999	42.183	0.0	1047.545	1.0	6.75	0.011997	0.8865721	335.3948	1.8048	0	76.07	58.417	89.4058	34.532	0	3	4	24	0
Mibefradil Dihydrochloride	Bitter	BitterDB	Cl.Cl.COCC(=O)OC1(CCN(C)CCCc2nc3ccccc3[nH]2)CCc4cc(F)ccc4C1C(C)C	COCC(=O)OC1(CCN(CCCc2nc3c([nH]2)cccc3)C)CCc2c(C1C(C)C)ccc(c2)F.Cl.Cl	False	429	-0.016	8.647	1.0	0.0437465	-6.2410000000000005	0.0	1.0	68.65	3.0	100.0	46.903999999999996	0.0	0.0	1.0	0.0	0.0	0.0	11.0	1.0	6.0	6.0	19.0	0.0	19.0	4.0	36.0	50.39	14.245999999999999	22.544	9.675	5.523	-4.729	-6.064	933.7189999999999	-0.01	918.279	-2.488	0.892	8.184	767.903	432.63300000000004	44.562	243.804	46.903999999999996	1531.204	1.0	7.2	0.0093762	0.8366565	496.6367	3.4795	12	68.65	78.752	138.1745	62.17100000000001	3	4	3	36	1
Noscapine	Bitter	BitterDB	COc1ccc2[C@H](OC(=O)c2c1OC)[C@@H]3N(C)CCc4cc5OCOc5c(OC)c34	COc1ccc2c(c1OC)C(=O)O[C@@H]2[C@@H]1N(C)CCc2c1c(OC)c1c(c2)OCO1	False	1084	0.687	8.883	1.0	0.0429646	-3.741	1.0	0.0	76.89	3.0	89.301	0.0	0.0	0.0	1.0	0.0	0.0	0.0	3.0	1.0	7.0	8.0	22.0	0.0	22.0	5.0	30.0	38.486	10.058	17.668	10.113999999999999	1.715	-0.9129999999999999	-4.2139999999999995	837.2719999999999	0.382	451.708	-3.842	-0.544	6.995	579.714	426.35400000000004	49.555	103.805	0.0	1138.802	0.0	8.75	0.0	0.9097386000000001	414.4285	1.4514	4	76.89	67.503	104.4799	48.29600000000001	2	5	3	30	1
Coriamyrtin	Bitter	BitterDB	CC(=C)C1[C@H]2C[C@@]3(C)[C@](O)([C@@H]4O[C@@H]4[C@@]35CO5)[C@@H]1C(=O)O2	O=C1O[C@H]2C([C@@H]1[C@@]1(O)[C@@H]3O[C@@H]3[C@]3([C@]1(C2)C)CO3)C(=C)C	False	269	-0.527	10.35	-1.0	0.03749790000000001	-1.6969999999999998	0.0	0.0	71.59	3.0	91.807	0.0	0.0	1.0	0.0	0.0	0.0	0.0	2.0	3.0	4.0	5.0	14.0	6.0	8.0	10.0	20.0	24.331999999999997	7.327999999999999	13.593	10.013	0.762	-1.183	-1.8230000000000002	2369.9629999999997	-0.002	1257.191	-2.437	-0.632	5.433	416.39	323.017	65.502	27.871	0.0	787.205	1.0	7.75	0.0186124	0.9902015	278.3004	0.0321	1	71.59	47.248999999999995	66.2587	26.871	0	5	8	20	0
Picromycin, pikromycin, albomycetin, amaromycin	Bitter	BitterDB	CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(C)CC(C)C(=O)C=C/C1(C)O	CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(C2O)N(C)C)C(CC(C(=O)C=CC1(C)O)C)C	False	2096	0.20199999999999999	9.258	1.0	0.004633699999999999	-2.784	0.0	1.0	123.8	3.0	71.056	0.0	0.0	0.0	1.0	0.0	0.0	0.0	6.0	4.0	6.0	9.0	20.0	0.0	6.0	13.0	37.0	55.841	14.558	28.828000000000003	17.723	2.478	-3.825	-5.127999999999999	238.66099999999997	-0.447	116.32799999999999	-4.945	0.1	2.759	815.804	699.2560000000001	107.036	9.513	0.0	1643.101	2.0	13.85	0.024009299999999997	0.8254459000000001	526.6826	1.2592	4	123.8	91.24799999999999	138.0436	55.595	0	2	11	37	1
Amodiaquin Dihydrochloride dihydrate	Bitter	BitterDB	O.O.Cl.Cl.CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O	CCN(Cc1cc(ccc1O)Nc1ccnc2c1ccc(c2)Cl)CC.O.O.Cl.Cl	False	2407	1.047	8.13	1.0	0.030446299999999996	-4.572	0.0	0.0	49.59	3.0	100.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	7.0	0.0	5.0	4.0	16.0	0.0	16.0	0.0	25.0	37.88	12.24	18.116	9.148	4.1	-4.092	-6.1610000000000005	511.351	0.03	652.177	-3.298	0.561	5.914	633.378	222.72400000000002	72.138	267.144	71.372	1148.858	2.0	4.25	0.0094895	0.8375549000000001	356.8691	3.1739	6	49.59	53.446999999999996	100.9051	48.598	3	3	0	25	1
Cefazolin Sodium salt	Bitter	BitterDB	[Na+].Cc1nnc(SCC2=C(N3C(SC2)C(NC(=O)Cn4cnnn4)C3=O)C(=O)[O-])s1	O=C(NC1C(=O)N2C1SCC(=C2C(=O)[O-])CSc1nnc(s1)C)Cn1cnnn1.[Na+]	False	819	1.5319999999999998	9.591000000000001	-2.0	0.057561900000000006	-3.7310000000000003	1.0	1.0	237.76	1.0	15.253	0.0	30.638	0.0	0.0	0.0	1.0	1.0	7.0	1.0	5.0	12.0	18.0	4.0	14.0	3.0	29.0	40.066	13.571	23.081999999999997	18.136	-0.349	-3.1660000000000004	-2.01	1.531	-2.9339999999999997	3.908	-6.407	-1.097	8.492	709.8480000000001	231.372	313.263	60.746	104.46600000000001	1252.732	1.25	11.75	0.018506599999999998	0.791721	453.4992	-1.3989	7	237.76	79.834	109.9701	42.934	2	4	2	29	-1
Dicyclomine Hydrochloride	Bitter	BitterDB	Cl.CCN(CC)CCOC(=O)C1(CCCCC1)C2CCCCC2	CCN(CCOC(=O)C1(CCCCC1)C1CCCCC1)CC.Cl	False	1395	-1.225	9.189	1.0	0.009749500000000001	-2.6839999999999997	0.0	0.0	30.74	3.0	100.0	0.0	0.0	2.0	1.0	0.0	0.0	0.0	6.0	0.0	1.0	3.0	12.0	0.0	12.0	12.0	22.0	35.14	8.996	13.013	3.968	3.9739999999999998	-3.1919999999999997	-4.175	1291.049	0.345	721.3489999999999	-3.554	0.568	3.3160000000000003	594.485	564.762	29.721999999999998	0.0	0.0	1128.096	0.0	4.0	0.0	0.8815666999999999	310.4946	3.545	8	30.74	41.417	89.6835	36.552	0	2	0	22	1
Pantothenic Acid Calcium salt	Bitter	BitterDB	[Ca+2].CC(C)(CO)C(O)C(=O)NCCC(=O)[O-].CC(C)(CO)C(O)C(=O)NCCC(=O)[O-]	OCC(C(C(=O)NCCC(=O)[O-])O)(C)C.OCC(C(C(=O)NCCC(=O)[O-])O)(C)C.[Ca+2]	False	123	-0.784	9.94	-2.0	0.09083939999999999	-0.607	0.0	0.0	109.69	2.0	49.434	0.0	21.039	0.0	0.0	0.0	1.0	1.0	8.0	0.0	3.0	6.0	0.0	0.0	0.0	0.0	15.0	18.774	7.3420000000000005	14.995999999999999	13.115	-0.349	-0.557	-0.096	23.475	-1.5630000000000002	16.543	-4.369	-1.2670000000000001	8.261000000000001	447.99300000000005	251.702	196.291	0.0	0.0	751.2330000000001	3.0	6.9	0.026677099999999995	0.8920933000000001	218.227	-1.7615	6	109.69	51.917	49.2333	19.973	0	0	1	15	-1
Acetylgenistin	Bitter	BitterDB	CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3C(=O)C(=COc3c2)c4ccc(O)cc4)[C@H](O)[C@@H](O)[C@@H]1O	CC(=O)OC[C@H]1O[C@@H](Oc2cc(O)c3c(c2)occ(c3=O)c2ccc(cc2)O)[C@@H]([C@H]([C@@H]1O)O)O	False	2393	0.42200000000000004	8.783	-2.0	0.03727659999999999	-4.796	1.0	1.0	176.12	2.0	34.056	0.0	0.0	1.0	0.0	0.0	0.0	0.0	10.0	2.0	5.0	11.0	22.0	0.0	22.0	5.0	34.0	44.525	16.067999999999998	28.475	21.551	0.435	-4.253	-6.47	9.527000000000001	-3.59	3.235	-5.49	-0.529	7.13	769.433	186.421	318.14099999999996	264.871	0.0	1363.5870000000002	4.0	12.55	0.0326214	0.7728874	474.4142	1.112	6	176.12	97.16799999999999	109.9635	52.24100000000001	3	4	5	34	0
	Bitter	BitterDB	OCC1OC(Oc2:c:c:c:c:c:2)C(O)[C@@H](O)[C@@H]1O	OCC1OC(Oc2ccccc2)C([C@H]([C@@H]1O)O)O	False	2490	-0.5479999999999999	8.968	-2.0	0.0215762	-1.567	0.0	0.0	99.38	3.0	68.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	1.0	4.0	6.0	12.0	0.0	12.0	5.0	18.0	23.326999999999998	9.115	18.523	16.727	-0.377	-1.5519999999999998	-4.471	262.941	-1.306	116.758	-3.236	-0.8809999999999999	4.163	477.713	120.041	166.196	191.476	0.0	803.283	4.0	9.25	0.038726199999999995	0.8748041999999999	256.2518	-0.3418	3	99.38	50.832	60.1833	27.756	1	2	5	18	0
Sulfuretinc	Bitter	BitterDB	Oc1ccc2C(=O)C(=Cc3ccc(O)c(O)c3)Oc2c1	Oc1ccc2c(c1)OC(=Cc1ccc(c(c1)O)O)C2=O	False	307	1.026	8.698	-2.0	0.0174766	-3.637	0.0	0.0	86.99	3.0	71.98100000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	4.0	5.0	15.0	0.0	15.0	0.0	20.0	25.955	9.72	15.808	12.044	1.129	-2.694	-5.077	140.27100000000002	-1.4909999999999999	59.2	-3.676	-0.319	3.78	491.19599999999997	24.635	194.97299999999998	271.58799999999997	0.0	817.7360000000001	3.0	4.75	0.0167494	0.8609642	270.2369	2.3343	1	86.99	55.836000000000006	72.1286	33.795	2	3	0	20	0
Sulfisoxazole	Bitter	BitterDB	Cc1noc(NS(=O)(=O)c2ccc(N)cc2)c1C	Nc1ccc(cc1)S(=O)(=O)Nc1onc(c1C)C	False	422	0.858	8.939	-2.0	0.191889	-2.6630000000000003	0.0	0.0	94.57	3.0	74.027	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	6.0	11.0	0.0	11.0	0.0	18.0	26.42	8.871	18.582	12.975	1.006	-2.9189999999999996	-4.882	200.19	-1.3559999999999999	87.11399999999999	-3.839	-0.513	12.682	510.42900000000003	164.239	178.68400000000003	167.361	0.145	838.177	2.5	7.0	0.0216837	0.8422745	266.2963	1.7684	3	94.57	45.751999999999995	63.702	30.9	2	2	0	18	-1
Pentylenetetrazole	Bitter	BitterDB	C1CCc2nnnn2CC1	C1CCn2c(CC1)nnn2	False	989	0.47600000000000003	10.591	0.0	0.12774739999999998	-0.591	0.0	0.0	43.6	3.0	83.99	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	4.0	10.0	0.0	5.0	5.0	10.0	14.975	4.093999999999999	7.5889999999999995	4.229	0.5539999999999999	-1.042	-2.612	1013.694	-0.233	502.036	-3.427	-0.655	8.204	337.51	228.34	104.397	4.774	0.0	526.812	0.0	3.0	0.0	0.9346485999999999	138.1704	1.2061	0	43.6	20.167	40.1647	15.190999999999999	1	2	0	10	0
Terpin cis-Form hydrate, Terpin hydrate, terpinol	Bitter	BitterDB	O.CC(C)(O)C1CCC(C)(O)CC1	CC1(O)CCC(CC1)C(O)(C)C.O	False	386	-2.821	10.892000000000001	0.0	0.0194747	-1.896	0.0	0.0	40.46	3.0	100.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	2.0	6.0	0.0	6.0	6.0	12.0	19.243	5.778	9.396	4.883	2.199	-2.338	-2.7310000000000003	2377.266	-0.126	1261.379	-2.436	-0.071	3.6460000000000004	404.977	339.615	65.361	0.0	0.0	682.7389999999999	2.0	1.5	0.0052381	0.9259156	172.2646	1.3814	1	40.46	27.833000000000002	49.3682	19.624000000000002	0	1	2	12	0
3-methyl-2-phenylbutyraldehyde	Bitter	BitterDB	CC(C)C(C=O)c1ccccc1	O=CC(c1ccccc1)C(C)C	False	992	-0.091	9.689	0.0	0.0192446	-1.95	0.0	0.0	17.07	3.0	100.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	3.0	0.0	2.0	1.0	6.0	0.0	6.0	0.0	12.0	20.096	6.132999999999999	7.26	3.6010000000000004	2.267	-2.3609999999999998	-3.89	2742.494	-0.095	1472.088	-1.695	-0.12300000000000001	3.569	405.398	170.483	58.816	176.09900000000002	0.0	662.03	0.0	2.0	0.0	0.9061533000000002	162.2283	2.6871	3	17.07	27.333000000000002	50.1643	22.959	1	1	1	12	0
4'-hydroxy-6-methoxyflavone	Bitter	BitterDB	COc1ccc2OC(=CC(=O)c2c1)c3ccc(O)cc3	COc1ccc2c(c1)c(=O)cc(o2)c1ccc(cc1)O	False	193	0.868	8.972999999999999	0.0	0.0243708	-4.034	0.0	0.0	59.67	3.0	94.661	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	2.0	4.0	16.0	0.0	16.0	0.0	20.0	29.487	9.213	13.561	8.702	2.557	-3.89	-5.231	885.1460000000001	-0.5529999999999999	433.59	-2.303	0.092	4.553	504.664	92.336	110.60700000000001	301.721	0.0	850.677	1.0	4.0	0.0079261	0.860345	268.2641	3.5842	2	59.67	49.669	71.0838	36.262	3	3	0	20	0
Chloroquine	Bitter	BitterDB	CCN(CC)CCCC(C)Nc1ccnc2cc(Cl)ccc12	CCN(CCCC(Nc1ccnc2c1ccc(c2)Cl)C)CC	False	1333	0.789	8.334	1.0	0.0303637	-3.6630000000000003	0.0	0.0	30.61	3.0	100.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	4.0	3.0	10.0	0.0	10.0	0.0	22.0	36.779	11.203	15.569	6.457999999999999	4.675	-4.79	-6.495	1568.085	0.436	2192.996	-2.513	0.635	5.921	669.2389999999999	382.66	20.819000000000003	194.268	71.493	1154.775	1.0	4.0	0.0059769	0.7953932	321.888	2.6813	8	30.61	42.278999999999996	95.1224	42.763999999999996	2	2	1	22	2
Streptomycin	Bitter	BitterDB	CNC1C(O)C(O)C(CO)OC1OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O	OCC1OC(OC2C(OC3C(O)C(O)C(C(C3N=C(N)N)O)N=C(N)N)OC(C2(O)C=O)C)C(C(C1O)O)NC	False	1208	-0.179	8.226	-2.0	0.0452213	0.325	2.0	3.0	339.49	1.0	0.0	0.0	0.0	12.0	1.0	2.0	0.0	0.0	18.0	2.0	10.0	19.0	17.0	0.0	17.0	15.0	40.0	44.167	19.49	53.12	49.196000000000005	-5.882999999999999	-0.18100000000000002	-5.252000000000001	0.077	-4.894	0.02	-12.677999999999999	-1.847	8.362	793.442	318.077	475.365	0.0	0.0	1546.1889999999999	16.0	25.25	0.1272935	0.8150013	584.5979	-10.8865	11	339.49	108.74600000000001	122.8961	53.983999999999995	0	3	15	40	3
7,8,4-trihydroxyisoflavone	Bitter	BitterDB	Oc1ccc(cc1)C2=COc3c(O)c(O)ccc3C2=O	Oc1ccc(cc1)c1coc2c(c1=O)ccc(c2O)O	False	1261	0.593	9.086	-2.0	0.0189019	-3.697	0.0	0.0	90.9	3.0	71.632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	3.0	5.0	16.0	0.0	16.0	0.0	20.0	26.785	9.891	16.202	12.423	1.137	-2.841	-5.154	133.32299999999998	-1.446	56.037	-3.74	-0.276	3.931	490.17199999999997	0.0	197.3	292.872	0.0	817.3639999999999	3.0	4.75	0.0167844	0.8625018	270.2369	2.6373	1	90.9	55.836000000000006	68.3808	35.064	3	3	0	20	0
Eprazinone Dihydrochloride	Bitter	BitterDB	Cl.Cl.CCOC(CN1CCN(CC(C)C(=O)c2ccccc2)CC1)c3ccccc3	CCOC(c1ccccc1)CN1CCN(CC1)CC(C(=O)c1ccccc1)C.Cl.Cl	False	2363	0.36	9.066	2.0	0.012151899999999998	-2.306	0.0	0.0	33.98	3.0	91.765	0.0	0.0	0.0	2.0	0.0	0.0	0.0	9.0	0.0	6.0	4.0	18.0	0.0	18.0	4.0	28.0	45.365	13.535	18.82	9.734	3.4739999999999998	-2.45	-8.078	305.661	0.474	168.157	-4.13	0.08800000000000001	4.047	747.666	362.959	32.106	352.602	0.0	1347.5970000000002	0.0	7.7	0.0	0.7891583000000001	381.531	2.5134	9	33.98	56.333999999999996	113.1901	51.68	2	3	2	28	1
